,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,0.0,0.014460446500715238,0.022528822650106445,0.030784248391022808,0.03472685243439175,0.023190353253021167,0.026438173688818838,0.02456980718279982,0.02972094026103656,0.010988446751020927,0.019933149600599345,0.023226635076997282,0.029039114896979617,0.028817817335810122,0.03729151994756994,0.03241358519201755,0.0261861157104286,0.033857453950345784,0.039842238516426286,0.0837151443049597,0.07536997986599524,0.10424669965519381,0.09074483562715942,0.04554988889119275,0.030924239457100468,0.06372779250060344,0.01918417561429005,0.024200016549578363,0.03578916137603516,0.027458396402557313,0.03888333814116109,0.03666636983667572,0.04689747252251346,0.045052342103380105,0.045222162276919546,0.05023740030096913,0.0553846414811924,0.0566291308515345,0.06988357063001391,0.08816341021081382,0.09794711453125902,0.04421064242916933,0.05437564499847157,0.052253292613955594,0.046883972549265386,0.04458103364661074,0.056739951709533595,0.06557071886140553,0.06469272760519713,0.07345206345637816,0.043945321309551554,0.04826499280016653,0.05525352829457902,0.05874715831425145,0.062394300516953764,0.07530523568782949,0.0763586652712058,0.07121363622930636,0.08352361975512984,0.09658467573068011,0.0868940442608129,0.08304556740127697,0.13071947620764104,0.037854068803758974,0.04003601070286538,0.04621440611973586,0.046988074827554696,0.05687787739534848,0.06678789730183615,0.06531087677409018,0.07286152241067134,0.0793233463994092,0.10033339612511849,0.08653240785971604,0.08493379961476227,0.0359535581132076,0.044611423256830054,0.051576673874925726,0.0549814448154961,0.048560193245088284,0.06029180704706178,0.06235514382951777,0.06592964353005513,0.07797293905580782,0.07223438552379145,0.07720307799563812,0.09266558766877868,0.1057728078335852,0.09623954254359247,0.09459016981695338,0.10104340917150438,0.10291236730830834,0.0332110295082816,0.05309018741726058
1,0.014460446500715238,0.0,0.008219168875255096,0.017406427548467777,0.020271947242431924,0.009491556721629693,0.014468763768893217,0.017558030242596598,0.018682863511785126,0.0188027424861376,0.013385997609439173,0.024482183930359756,0.02977840870496564,0.021192423292300575,0.03698898864527038,0.02939695307340643,0.029707747019926813,0.03622239612449496,0.04142605558099703,0.07016883662281986,0.06091407313585446,0.0898018295693349,0.07629414037788154,0.03138140253398382,0.018487031265187318,0.04927880647905161,0.02539479799092725,0.03277915511418711,0.04631835235627378,0.03335623842701707,0.04812201774655737,0.041937653582429714,0.052664819092064906,0.0520861055752884,0.053901732606662055,0.058186819469703284,0.0622623541556226,0.061423757293087536,0.07428521891332135,0.09335235022751256,0.10068287044974202,0.04805305431499525,0.0536795163353745,0.04981209662320667,0.043061012958361185,0.043607551754256256,0.05316767293196157,0.0633776320558063,0.0633998275391983,0.07161219179022335,0.04677014090207321,0.05017163243307945,0.05657660664974359,0.06124302243521076,0.06383492514290212,0.0770845196196974,0.07901658049422278,0.07123079498362957,0.08127740085656922,0.09370779500660756,0.08903597264589193,0.08355920519009201,0.13146654616669567,0.030617513223638503,0.03566359838827093,0.03671071086208752,0.039428889573506744,0.04963870838368082,0.061892251477873875,0.055917806913363025,0.06392924636659218,0.07113924928617371,0.09229066973968537,0.0822328532947753,0.07399571798422029,0.024824122542393447,0.03120363187194572,0.039780614336636565,0.04231200431318984,0.037729458318403325,0.04878313007587681,0.048850534746302354,0.05290551507168152,0.06388334283677066,0.05849115157867529,0.06491154375764195,0.07946788471451732,0.091656903133371,0.08368766032097953,0.0824051221284198,0.08924422120227016,0.09080449759786037,0.037686490550328175,0.05597343470790226
2,0.022528822650106445,0.008219168875255096,0.0,0.01281269920821294,0.012566200459965636,0.006652873815125018,0.012805683191462094,0.019895474988047328,0.017187029179008197,0.026606322331354324,0.017148000728947344,0.03006595837487932,0.034713564610970624,0.02238467355134191,0.04100163569907946,0.032543763534664066,0.03572894761954217,0.041457995441167905,0.04610341718354482,0.06205673768415646,0.053032849640581574,0.08174540315516428,0.0684330884952617,0.02316228425695643,0.011763688197160052,0.041245767601053036,0.03248336694371435,0.04017530217683348,0.0539810134954856,0.03998825113705278,0.05542103421084742,0.04807414591024867,0.058737830918411865,0.05862757324843067,0.060964490098745446,0.06496133881779056,0.06860779479038911,0.06696557746335163,0.07949000290602685,0.09873051184917583,0.10488185378319638,0.05347427241206698,0.05685058607437497,0.052166108662616624,0.04488573408111238,0.04697709621720213,0.05476643711252592,0.06550656683113046,0.06602149281105593,0.07378173372861373,0.05180313937397894,0.05470314378534481,0.06067455909192881,0.06579010335909097,0.06783905604443582,0.08104895888288588,0.08337742776075646,0.07439833697738209,0.08307571205231906,0.09500161272315756,0.0930447213011047,0.08681326795484752,0.13448238520341768,0.03098564546689081,0.03755758241687074,0.034869024778448186,0.038973442778384645,0.04898796975789438,0.06245779912869706,0.053478705191884426,0.06168003912126515,0.06931989101261474,0.09031732513754091,0.08281531993538668,0.0700066897731977,0.022348354413691075,0.0254938644579456,0.0356721229253383,0.037194197665761354,0.034651020215866135,0.044695348762485654,0.042629739713022294,0.04719817549440094,0.05676863680766644,0.05187780459888394,0.05981350123509474,0.07335475799156022,0.08443262550105102,0.0781908174468092,0.07725637288923394,0.08439383309816154,0.08567341165729578,0.04367412333407507,0.06080008231902224
3,0.030784248391022808,0.017406427548467777,0.01281269920821294,0.0,0.009533171612849419,0.007915522282205953,0.005725621800293588,0.014813021906417591,0.007276289232842165,0.03042277871924308,0.015466071382225095,0.028059020831097806,0.030918783498061538,0.014756457874436288,0.03507009399759139,0.026036277191640724,0.03393215591441297,0.037618420607462226,0.04095496693930972,0.06116429433092474,0.04636508041619332,0.07578953243027603,0.061434104730189294,0.022407869265061355,0.020804085392059586,0.035880988726621266,0.03349228020007253,0.04143959596810874,0.05552638782596957,0.03919633291521131,0.055657580328290594,0.04564301712200778,0.055715027147080536,0.056683413958583694,0.06031448689991558,0.06341071833688561,0.06590845618735126,0.06259896599784948,0.07421396338290981,0.09350235916274997,0.09760294308062316,0.04932079716508953,0.048893551578911516,0.0432840402226933,0.03563402790872799,0.03969342628194243,0.044915249982604495,0.05601575943429348,0.05711095225961367,0.06420111495137468,0.04699682516936521,0.04890001097136771,0.05396478944645075,0.059662221556020856,0.06079700298534334,0.07369864189386012,0.07660013470614661,0.06603466818270302,0.0729800696765859,0.08431556184358852,0.08560106777955388,0.07838767089281101,0.1254069134178797,0.020892562983027527,0.02880758181451304,0.02259612364986084,0.02759073324505489,0.03720861623333933,0.051433485794762916,0.040780057699811224,0.049006826555084204,0.05675897949223579,0.07766473256890427,0.07159861504945297,0.05729032379032236,0.010178373347440374,0.013872824730382765,0.022925001395856758,0.024950131723090213,0.02188677054752467,0.0319674455031961,0.031606483591182954,0.035504017364234024,0.04736073348249748,0.041450547125455296,0.047592588046879984,0.06211347249188104,0.0751416312040133,0.06629538971904077,0.06508622789038856,0.07203918018689211,0.07349615984525722,0.041177740224543874,0.05528976423353348
4,0.03472685243439175,0.020271947242431924,0.012566200459965636,0.009533171612849419,0.0,0.012644318407886686,0.014543626095304229,0.023936080986661792,0.016808237563766492,0.03697958563856466,0.02361807614942537,0.0367958191782706,0.04012176479169463,0.024267024951569665,0.04457694547633359,0.035548447462583496,0.04270544630372159,0.04688782703431666,0.050417878277453136,0.05240738461323914,0.040643188420696794,0.06962714741392236,0.05602239435261653,0.013142758081925164,0.014227603101012919,0.02912100034339429,0.04133648473201508,0.04930140246483871,0.06340170962994526,0.047743281422626196,0.06400995488984569,0.05468373360515843,0.06492758074193138,0.06566912800548096,0.0689711547605238,0.07232697063336661,0.07509097975123344,0.07203174567508491,0.08373094799415662,0.1030245626052363,0.10704842317848424,0.058695337872781875,0.0583219930815119,0.05256365916676649,0.044872483528330155,0.04920872374894736,0.053880553078083364,0.0650493591359753,0.06631985061050902,0.07316515456144447,0.05644329831786945,0.05842212438794118,0.06349015042508559,0.06919537003297221,0.07029881806261148,0.08315779969431478,0.08610692228851391,0.07534636488245514,0.08168354099204954,0.09263651618017948,0.0950361996294056,0.08765903356186461,0.13442378118473086,0.03007654755785433,0.038210834654584844,0.030037986633594423,0.03591689897527331,0.04495033220122232,0.059696030035509925,0.04656387789907865,0.05477688695061584,0.06283993115846451,0.08326954330365996,0.07957179732794985,0.06056247063157583,0.018569092196441987,0.015264073145789644,0.027171957897808196,0.027078296438286787,0.02786929564951764,0.03573473863063894,0.03094126555265519,0.03601305652121329,0.04428935480451757,0.03972993777996471,0.04914764893665232,0.06152143530510428,0.07189680099281466,0.06691889378195082,0.06635719796676266,0.0737723613625055,0.07473833354444155,0.05020185268493656,0.06480487543387377
5,0.023190353253021167,0.009491556721629693,0.006652873815125018,0.007915522282205953,0.012644318407886686,0.0,0.006214095589872399,0.01366505986082944,0.010656586038694165,0.0243493796635542,0.01176873166488315,0.02510717357649046,0.029218622589028707,0.015812446995963483,0.03496971055070547,0.026293597642775574,0.03095926103769361,0.03603491784366967,0.04032212060395771,0.06477155988549328,0.052725540348112665,0.0819555803652217,0.06800264354420577,0.025361592891615138,0.017710859098302393,0.041559092206159526,0.028870699783691663,0.036803948769119396,0.050872468978808844,0.035686619691420306,0.05171024518410287,0.04320749570387048,0.05372726135771369,0.054021022991056204,0.056899273360914875,0.060543869161129124,0.06376215030878617,0.06153390094086565,0.07381370934995977,0.09310626500939923,0.0987091569055279,0.04804636614771284,0.05045769131658816,0.04561908066807243,0.03828370778804498,0.040677573440414956,0.048132102260345894,0.05890974825953186,0.05949375426883464,0.0671825570367807,0.04616086603390419,0.04879214266662434,0.05455692855174435,0.05983566703898333,0.06166391379891724,0.07483007845779661,0.07729773948829545,0.06796716952323612,0.07644011620216257,0.08834874220950217,0.08682148952880563,0.08038579636353932,0.12797499668294912,0.024334802670249255,0.030984391376952008,0.02861121047771527,0.03241083676797213,0.04248193777360538,0.05582078689879607,0.04750829793836644,0.05565248677283807,0.06315183766131381,0.08422532356720594,0.07618526635774593,0.06486218563231484,0.016211746512945862,0.021732080089124597,0.030531678303042323,0.03284458022261568,0.02889919590577554,0.0395700421657637,0.03942001839167621,0.04341473597754945,0.054782612433149996,0.04915234968951168,0.05546876382254026,0.0699960108149061,0.08258245719885517,0.07420636927515305,0.07296400352228828,0.0798634041661168,0.08136955028142051,0.03874191349172223,0.054996936678328244
6,0.026438173688818838,0.014468763768893217,0.012805683191462094,0.005725621800293588,0.014543626095304229,0.006214095589872399,0.0,0.009393172041435333,0.004460555346589241,0.024980473374218236,0.009753129600290305,0.022425626078216795,0.025578416096389084,0.010306630875315916,0.030342764145672965,0.021394780321377222,0.028319731425280867,0.03235086669627193,0.036037055179356264,0.0667121216721514,0.051982352014891264,0.08142585553127363,0.06697499459499688,0.027666467971174828,0.023193326842004987,0.04160084678224586,0.02777383318881561,0.035716561214653615,0.04980107970717108,0.033523329145538114,0.04995933503360642,0.04017346229788932,0.05038415370927617,0.051184518450408216,0.05468143590836033,0.057877442799417936,0.06055046572901046,0.05758005857065447,0.06947427080581686,0.08878570497551969,0.09360960590131495,0.04419714655947762,0.04508154310801427,0.03993222714800367,0.03246600502063739,0.03552173904808222,0.04218537021290596,0.053074595806287185,0.053825067552209956,0.061333883441371195,0.04202397226583783,0.04423218179108908,0.04964122223515278,0.05515057100338838,0.056629741770556505,0.06969386321620819,0.07237191843525989,0.062479697894594476,0.07047163730891622,0.08226308485584616,0.08165892296620073,0.07488912228755108,0.12230165254811466,0.018237141250749583,0.02528014289911937,0.02253726019284107,0.02619753858666514,0.03627131132175933,0.04965892002450491,0.04159470813697342,0.04968434799813928,0.05708612286712197,0.07819349145548836,0.07001131784218802,0.05956074970146079,0.010367031638799802,0.018497234306780085,0.02547707463583825,0.02855084226427554,0.02326134346937045,0.03441824784906778,0.03613000096872018,0.039499405818314,0.05243176210085055,0.04617219561597201,0.05091034323200037,0.0662443475777345,0.08014048999725404,0.06987327017536497,0.06836494933809031,0.07503650546900215,0.0767324978675898,0.03569537708163394,0.0505600228243599
7,0.02456980718279982,0.017558030242596598,0.019895474988047328,0.014813021906417591,0.023936080986661792,0.01366505986082944,0.009393172041435333,0.0,0.008596845293480104,0.019333942924294998,0.004743721113221407,0.013396852764734303,0.016185733131372365,0.004248398404107623,0.021321100464094116,0.012657245355923137,0.019197103557568127,0.022960502803727217,0.026808704127577552,0.07597728366426394,0.05997267337713309,0.08940265790232534,0.0746221663716633,0.0370501924556416,0.031360185729679434,0.050200881048045994,0.019863050546178828,0.027551840664463836,0.04143225252143391,0.024594061478332672,0.04112167294748621,0.030835407213136004,0.04099372303170275,0.04187121918454371,0.045576500962667195,0.04859881827781256,0.051165700083161444,0.048254718256353316,0.06030338618187264,0.0796127971183034,0.08505747771947961,0.03483774821942379,0.03696916904665174,0.032529448381426684,0.02556050197081763,0.02708323710342119,0.03564387202591974,0.04602576679427467,0.04629728961829385,0.054290556020361126,0.03274214253832428,0.0351754534441282,0.04089253107842491,0.0461934623621124,0.048009513827990825,0.06119220755128671,0.06363268117092095,0.05453275511103417,0.06383606616952342,0.07617220273170897,0.07318664469013547,0.06694180626484515,0.11468097019558314,0.013566290944835144,0.0181528029791545,0.02171733708353711,0.022684384342537865,0.03279724134740936,0.04438851938283647,0.040741583278025774,0.04832591343162154,0.0549705583107953,0.07607450333061716,0.0647007168198334,0.06063735147580663,0.013264905352091926,0.025160292923574006,0.02843937068572828,0.032938150236462106,0.024634155171228894,0.036600852039264546,0.04178319864490944,0.04409451790189045,0.05891262216198239,0.05198819166887671,0.05399957048903689,0.07060413087773362,0.08624468717550343,0.07313173683155659,0.07108808207428406,0.07716745005505983,0.07928131059714033,0.026366652650649483,0.041430150192823235
8,0.02972094026103656,0.018682863511785126,0.017187029179008197,0.007276289232842165,0.016808237563766492,0.010656586038694165,0.004460555346589241,0.008596845293480104,0.0,0.026817860615641852,0.011038889301016328,0.021949777515957204,0.02413824790659135,0.007570697325876191,0.027847407671092176,0.018812340657133025,0.027675171724852565,0.030711701776359474,0.033790392125574234,0.06792865274683324,0.0513773686071996,0.08081147810181356,0.06606345965055052,0.029568604025216317,0.027114847371873717,0.04167721522606718,0.028348105615723013,0.03611416000684688,0.050026483166419194,0.03314267818086098,0.04967478963216847,0.03897559068186134,0.04882496456731996,0.05003617132635402,0.053997405539527144,0.05681742571605976,0.05903378851132729,0.05545588727087568,0.06696766247973793,0.0862480762104302,0.0903811708543309,0.04225688566375943,0.04169820851067688,0.036238957449130735,0.028654300898820165,0.03242570117977584,0.038182479882795044,0.049180584970095795,0.05010989687676579,0.057412924712123,0.03984786826167772,0.04164904589543476,0.04669010949869317,0.05238889073076401,0.05353705865099482,0.06646949823791164,0.06933580737252633,0.058931996343242636,0.06640854051249488,0.07805529814176854,0.07838874405168193,0.071312039551537,0.11851822878359308,0.014115051151160992,0.021665087791190193,0.018118120128752576,0.021786417649533665,0.03182776242528036,0.04535727509452366,0.03725057965992095,0.045303989515277025,0.052656155442647914,0.07377545418362254,0.06568339714113519,0.055593845639604844,0.006289338041474802,0.0167029625216595,0.021856405971707994,0.02552410029755528,0.01916911875908933,0.03063796633263962,0.03379472633414581,0.03664025624910316,0.05064415007678797,0.04396556463869969,0.04749452383170285,0.06335952730252832,0.07815476802473453,0.06656202188184886,0.06486922971640581,0.07137054636893145,0.07319489854491136,0.034552484961288855,0.04804813721675282
9,0.010988446751020927,0.0188027424861376,0.026606322331354324,0.03042277871924308,0.03697958563856466,0.0243493796635542,0.024980473374218236,0.019333942924294998,0.026817860615641852,0.0,0.015779649077209006,0.013128675675785394,0.01869447544061948,0.02321493540805092,0.026950217698562682,0.02344715387845718,0.015275501497493755,0.022983633698782036,0.029011377768037302,0.08857953555985698,0.07673090332454187,0.10609975615900284,0.09185320360771246,0.04934242839585354,0.037253727276609985,0.06584234191612427,0.008225067294554819,0.01429617155045174,0.02752125814711152,0.016590215339167953,0.02959270013026783,0.025790798145848094,0.03618813016722321,0.0346978054781566,0.03562900589407514,0.040298398789528234,0.04504220796097954,0.04578367220964372,0.059018025060146084,0.07746846585546992,0.08697046522239295,0.033233513356246885,0.043835162335728955,0.04225953190700961,0.037576675531505864,0.03426088126420679,0.04708903517805403,0.055319872107598866,0.05420388234250417,0.06304043162923,0.03296718230300732,0.03733404537416232,0.0443523118337676,0.047761807838477735,0.05145947890330625,0.06433047542183618,0.06537225790807531,0.06042361790723737,0.07316209486475445,0.08634001816075952,0.07590598322925499,0.07215757036513808,0.11976761479632025,0.030962143159020294,0.03127472661750765,0.04048001735424193,0.03976937276346884,0.04909501983908402,0.05753709916219552,0.05882035216657672,0.06586684642519651,0.07170468610907035,0.09240102029739479,0.07682695321304851,0.07943821136581694,0.03241242510210731,0.04330013964180587,0.04777093771321834,0.052126450867091646,0.04388607034128341,0.055870662185085136,0.060612310630759184,0.06328824903566126,0.07731522898498301,0.07077697276656775,0.07331990721489103,0.08988917694583545,0.10492942441946437,0.092448745351138,0.09033944265933727,0.09626845386210198,0.098484057090474,0.022234598827051665,0.04210198620017584
