Codigo,Bairro,Semana,Ano,Latitude,Longitude
10,SANTO AMARO,6,2013,-8.046277,-34.878683
10,SANTO AMARO,10,2013,-8.046277,-34.878683
10,SANTO AMARO,10,2013,-8.046277,-34.878683
10,SANTO AMARO,11,2013,-8.046277,-34.878683
10,SANTO AMARO,11,2013,-8.046277,-34.878683
10,SANTO AMARO,11,2013,-8.046277,-34.878683
10,SANTO AMARO,12,2013,-8.046277,-34.878683
10,SANTO AMARO,12,2013,-8.046277,-34.878683
10,SANTO AMARO,12,2013,-8.046277,-34.878683
10,SANTO AMARO,12,2013,-8.046277,-34.878683
10,SANTO AMARO,13,2013,-8.046277,-34.878683
10,SANTO AMARO,13,2013,-8.046277,-34.878683
10,SANTO AMARO,13,2013,-8.046277,-34.878683
10,SANTO AMARO,14,2013,-8.046277,-34.878683
10,SANTO AMARO,14,2013,-8.046277,-34.878683
10,SANTO AMARO,14,2013,-8.046277,-34.878683
10,SANTO AMARO,14,2013,-8.046277,-34.878683
10,SANTO AMARO,15,2013,-8.046277,-34.878683
10,SANTO AMARO,16,2013,-8.046277,-34.878683
10,SANTO AMARO,16,2013,-8.046277,-34.878683
10,SANTO AMARO,16,2013,-8.046277,-34.878683
10,SANTO AMARO,17,2013,-8.046277,-34.878683
10,SANTO AMARO,18,2013,-8.046277,-34.878683
10,SANTO AMARO,18,2013,-8.046277,-34.878683
10,SANTO AMARO,19,2013,-8.046277,-34.878683
10,SANTO AMARO,20,2013,-8.046277,-34.878683
10,SANTO AMARO,20,2013,-8.046277,-34.878683
10,SANTO AMARO,20,2013,-8.046277,-34.878683
10,SANTO AMARO,21,2013,-8.046277,-34.878683
10,SANTO AMARO,21,2013,-8.046277,-34.878683
10,SANTO AMARO,22,2013,-8.046277,-34.878683
10,SANTO AMARO,22,2013,-8.046277,-34.878683
10,SANTO AMARO,23,2013,-8.046277,-34.878683
10,SANTO AMARO,25,2013,-8.046277,-34.878683
10,SANTO AMARO,26,2013,-8.046277,-34.878683
10,SANTO AMARO,26,2013,-8.046277,-34.878683
10,SANTO AMARO,29,2013,-8.046277,-34.878683
10,SANTO AMARO,30,2013,-8.046277,-34.878683
10,SANTO AMARO,31,2013,-8.046277,-34.878683
10,SANTO AMARO,32,2013,-8.046277,-34.878683
10,SANTO AMARO,33,2013,-8.046277,-34.878683
10,SANTO AMARO,33,2013,-8.046277,-34.878683
10,SANTO AMARO,36,2013,-8.046277,-34.878683
10,SANTO AMARO,39,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,42,2013,-8.046277,-34.878683
10,SANTO AMARO,46,2013,-8.046277,-34.878683
10,SANTO AMARO,47,2013,-8.046277,-34.878683
10,SANTO AMARO,48,2013,-8.046277,-34.878683
10,SANTO AMARO,49,2013,-8.046277,-34.878683
10,SANTO AMARO,51,2013,-8.046277,-34.878683
11,SOLEDADE,31,2013,-8.056498,-34.890705
12,ESPINHEIRO,3,2013,-8.043167,-34.891438
12,ESPINHEIRO,8,2013,-8.043167,-34.891438
12,ESPINHEIRO,12,2013,-8.043167,-34.891438
12,ESPINHEIRO,12,2013,-8.043167,-34.891438
12,ESPINHEIRO,17,2013,-8.043167,-34.891438
12,ESPINHEIRO,18,2013,-8.043167,-34.891438
12,ESPINHEIRO,18,2013,-8.043167,-34.891438
12,ESPINHEIRO,22,2013,-8.043167,-34.891438
12,ESPINHEIRO,26,2013,-8.043167,-34.891438
12,ESPINHEIRO,27,2013,-8.043167,-34.891438
12,ESPINHEIRO,28,2013,-8.043167,-34.891438
12,ESPINHEIRO,29,2013,-8.043167,-34.891438
12,ESPINHEIRO,31,2013,-8.043167,-34.891438
12,ESPINHEIRO,34,2013,-8.043167,-34.891438
12,ESPINHEIRO,35,2013,-8.043167,-34.891438
12,ESPINHEIRO,36,2013,-8.043167,-34.891438
12,ESPINHEIRO,38,2013,-8.043167,-34.891438
12,ESPINHEIRO,40,2013,-8.043167,-34.891438
12,ESPINHEIRO,42,2013,-8.043167,-34.891438
12,ESPINHEIRO,45,2013,-8.043167,-34.891438
12,ESPINHEIRO,49,2013,-8.043167,-34.891438
13,AFLITOS,3,2013,-8.039793,-34.896217
13,AFLITOS,5,2013,-8.039793,-34.896217
13,AFLITOS,6,2013,-8.039793,-34.896217
13,AFLITOS,17,2013,-8.039793,-34.896217
13,AFLITOS,30,2013,-8.039793,-34.896217
